"19656704","19657215","AU","Australia","New South Wales","Macquarie Park"
"19657216","19658751","AU","Australia","Victoria","Melbourne"
"19658752","19659519","AU","Australia","New South Wales","Macquarie Park"
"19659520","19659775","AU","Australia","New South Wales","Campbelltown"
"19659776","19660543","AU","Australia","New South Wales","Macquarie Park"
"19660544","19661055","AU","Australia","Victoria","Melbourne"
"19661056","19661567","AU","Australia","New South Wales","Macquarie Park"
"19661568","19662079","AU","Australia","Victoria","Melbourne"
"19662080","19662335","AU","Australia","New South Wales","Port Macquarie"
"19662336","19663615","AU","Australia","Victoria","Melbourne"
"19663616","19664127","AU","Australia","New South Wales","Macquarie Park"
"19664128","19664639","AU","Australia","Victoria","Melbourne"
"19664640","19664895","AU","Australia","New South Wales","Macquarie Park"
"19664896","19665151","AU","Australia","Victoria","Melbourne"
"19665152","19665407","AU","Australia","New South Wales","Macquarie Park"
"19665408","19665663","AU","Australia","Victoria","Melbourne"
"19665664","19665919","AU","Australia","New South Wales","Macquarie Park"
"19665920","19666175","AU","Australia","Victoria","Melbourne"
"19666176","19666431","AU","Australia","New South Wales","Sydney"
"19666432","19667967","AU","Australia","Victoria","Melbourne"
"19667968","19668223","AU","Australia","New South Wales","Macquarie Park"
"19668224","19670015","AU","Australia","Victoria","Melbourne"
"19670016","19670271","AU","Australia","New South Wales","Port Macquarie"
"19670272","19670783","AU","Australia","Victoria","Melbourne"
"19670784","19671295","AU","Australia","New South Wales","Macquarie Park"
"19671296","19672319","AU","Australia","Victoria","Melbourne"
"19672320","19672575","AU","Australia","New South Wales","Port Macquarie"
"19672576","19672831","AU","Australia","Victoria","Melbourne"
"19672832","19673087","AU","Australia","New South Wales","Macquarie Park"
"19673088","19673599","AU","Australia","Victoria","Melbourne"
"19673600","19673855","AU","Australia","New South Wales","Port Macquarie"
"19673856","19674879","AU","Australia","Victoria","Melbourne"
"19674880","19675135","AU","Australia","New South Wales","Port Macquarie"
"19675136","19676159","AU","Australia","Victoria","Melbourne"
"19676160","19676415","AU","Australia","New South Wales","Macquarie Park"
"19676416","19677439","AU","Australia","Victoria","Melbourne"
"19677440","19677695","AU","Australia","New South Wales","Macquarie Park"
"19677696","19678975","AU","Australia","Victoria","Melbourne"
"19678976","19679487","AU","Australia","New South Wales","Macquarie Park"
"19679488","19679743","AU","Australia","Victoria","Melbourne"
"19679744","19679999","AU","Australia","New South Wales","Macquarie Park"
"19680000","19680767","AU","Australia","Victoria","Melbourne"
"19680768","19681023","AU","Australia","Queensland","Bongeen"
"19681024","19682303","AU","Australia","Victoria","Melbourne"
"19682304","19682559","AU","Australia","Queensland","Bongeen"
"19682560","19686143","AU","Australia","Victoria","Melbourne"
"19686144","19686399","AU","Australia","Queensland","Brisbane"
"19686400","19686655","AU","Australia","Victoria","Melbourne"
"19686656","19686911","AU","Australia","Queensland","Brisbane"
"19686912","19687167","AU","Australia","New South Wales","Macquarie Park"
"19687168","19687679","AU","Australia","Victoria","Melbourne"
"19687680","19687935","AU","Australia","New South Wales","Macquarie Park"
"19687936","19688191","AU","Australia","Victoria","Melbourne"
"19688192","19688447","AU","Australia","Queensland","Brisbane"
"19688448","19688959","AU","Australia","Victoria","Melbourne"
"19688960","19689215","AU","Australia","Queensland","Brisbane"
"19689216","19689471","AU","Australia","Victoria","Melbourne"
"19689472","19689727","AU","Australia","New South Wales","Macquarie Park"
"19689728","19690239","AU","Australia","Victoria","Melbourne"
"19690240","19690751","AU","Australia","New South Wales","Port Macquarie"
"19690752","19693567","AU","Australia","Victoria","Melbourne"
"19693568","19693823","AU","Australia","Queensland","Torquay"
"19693824","19694079","AU","Australia","New South Wales","Port Macquarie"
"19694080","19694335","AU","Australia","Victoria","Melbourne"
"19694336","19694847","AU","Australia","Queensland","Torquay"
"19694848","19695103","AU","Australia","Victoria","Melbourne"
"19695104","19702015","AU","Australia","Queensland","Torquay"
"19702016","19702271","AU","Australia","New South Wales","Port Macquarie"
"19702272","19702527","AU","Australia","Queensland","Torquay"
"19702528","19702783","AU","Australia","New South Wales","Macquarie Park"
"19702784","19703295","AU","Australia","Queensland","Torquay"
"19703296","19703551","AU","Australia","Western Australia","O'Connor"
"19703552","19704063","AU","Australia","Queensland","Torquay"
"19704064","19704319","AU","Australia","Victoria","Melbourne"
"19704320","19704831","AU","Australia","Queensland","Torquay"
"19704832","19705087","AU","Australia","New South Wales","Port Macquarie"
"19705088","19705343","AU","Australia","Queensland","Torquay"
"19705344","19705599","AU","Australia","Victoria","Melbourne"
"19705600","19706367","AU","Australia","Queensland","Torquay"
"19706368","19706623","AU","Australia","New South Wales","Port Macquarie"
"19706624","19710719","AU","Australia","Queensland","Torquay"
"19710720","19710975","AU","Australia","New South Wales","Port Macquarie"
"19710976","19711231","AU","Australia","Queensland","Torquay"
"19711232","19711487","AU","Australia","New South Wales","Port Macquarie"
"19711488","19715839","AU","Australia","Queensland","Torquay"
"19715840","19716095","AU","Australia","New South Wales","Port Macquarie"
"19716096","19718655","AU","Australia","Queensland","Torquay"
"19718656","19718911","AU","Australia","New South Wales","Port Macquarie"
"19718912","19719167","AU","Australia","Queensland","Torquay"
"19719168","19719423","AU","Australia","New South Wales","Port Macquarie"
"19719424","19722239","AU","Australia","Queensland","Torquay"
"19722240","19722495","AU","Australia","New South Wales","Port Macquarie"
"19722496","19726335","AU","Australia","Queensland","Torquay"
"19726336","19743487","CN","China","Beijing","Beijing"
"19743488","19743743","CN","China","Zhejiang","Lishui"
"19743744","19791871","CN","China","Beijing","Beijing"
"19791872","19792127","TH","Thailand","Nonthaburi","Mueang Nonthaburi"
"19792128","19792383","TH","Thailand","Krung Thep","Bangkok"
"19792384","19792639","TH","Thailand","Trang","Kantang"
"19792640","19792895","TH","Thailand","Buriram","Chaloem Phra Kiat"
"19792896","19793151","TH","Thailand","Mae Hong Son","Ban Huai I Huak"
"19793152","19793407","TH","Thailand","Krung Thep","Bang Sue"
"19793408","19793663","TH","Thailand","Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya"
"19793664","19793919","TH","Thailand","Krung Thep","Lat Phrao"
"19793920","19794175","TH","Thailand","Krung Thep","Bang Khen"
"19794176","19794431","TH","Thailand","Prachin Buri","Si Maha Phot"
"19794432","19794687","TH","Thailand","Samut Prakan","Bang Bo"
"19794688","19800319","TH","Thailand","Krung Thep","Bangkok"
"19800320","19800575","TH","Thailand","Krung Thep","Bang Khun Thian"
"19800576","19800831","TH","Thailand","Krung Thep","Bangkok"
"19800832","19801087","TH","Thailand","Chon Buri","Sattahip"
"19801088","19801343","TH","Thailand","Udon Thani","Udon Thani"
"19801344","19801599","TH","Thailand","Krung Thep","Bang Rak"
"19801600","19801855","TH","Thailand","Krung Thep","Bangkok"
"19801856","19802111","TH","Thailand","Krung Thep","Bang Khun Thian"
"19802112","19802367","TH","Thailand","Krung Thep","Don Mueang"
"19802368","19802879","TH","Thailand","Krung Thep","Bangkok"
"19802880","19803135","TH","Thailand","Krung Thep","Chatuchak"
"19803136","19803903","TH","Thailand","Krung Thep","Bangkok"
"19803904","19804159","TH","Thailand","Krung Thep","Bueng Kum"
"19804160","19808255","TH","Thailand","Krung Thep","Bangkok"
"19808256","19808511","TH","Thailand","Chanthaburi","Chanthaburi"
"19808512","19810303","TH","Thailand","Krung Thep","Bangkok"
"19810304","19810559","TH","Thailand","Samut Prakan","Bang Bo"
"19810560","19810815","TH","Thailand","Krung Thep","Bangkok"
"19810816","19811071","TH","Thailand","Samut Sakhon","Krathum Baen"
"19811072","19811327","TH","Thailand","Krung Thep","Lak Si"
"19811328","19811583","TH","Thailand","Krung Thep","Phra Khanong"
"19811584","19811839","TH","Thailand","Samut Prakan","Bang Bo"
"19811840","19813119","TH","Thailand","Krung Thep","Bangkok"
"19813120","19813375","TH","Thailand","Krung Thep","Wang Thonglang"
"19813376","19816703","TH","Thailand","Krung Thep","Bangkok"
"19816704","19816959","TH","Thailand","Krung Thep","Khlong Toei"
"19816960","19817215","TH","Thailand","Krung Thep","Bang Rak"
"19817216","19817471","TH","Thailand","Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya"
"19817472","19817727","TH","Thailand","Krung Thep","Bangkok"
"19817728","19817983","TH","Thailand","Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya"
"19817984","19818239","TH","Thailand","Krung Thep","Pom Prap Sattru Phai"
"19818240","19819007","TH","Thailand","Krung Thep","Bangkok"
"19819008","19819263","TH","Thailand","Samut Prakan","Phra Pradaeng"
"19819264","19819519","TH","Thailand","Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya"
"19819520","19819775","TH","Thailand","Krung Thep","Bangkok"
"19819776","19820031","TH","Thailand","Krung Thep","Phra Khanong"
"19820032","19820287","TH","Thailand","Nonthaburi","Mueang Nonthaburi"
"19820288","19820543","TH","Thailand","Songkhla","Sadao"
"19820544","19825407","TH","Thailand","Krung Thep","Bangkok"
"19825408","19825663","TH","Thailand","Sakon Nakhon","Phang Khon"
"19825664","19825919","TH","Thailand","Chiang Mai","Chiang Mai"
"19825920","19826175","TH","Thailand","Ubon Ratchathani","Ubon Ratchathani"
"19826176","19826431","TH","Thailand","Krung Thep","Bangkok"
"19826432","19826687","TH","Thailand","Sakon Nakhon","Phang Khon"
"19826688","19826943","TH","Thailand","Krung Thep","Bangkok"
"19826944","19827199","TH","Thailand","Nakhon Pathom","Nakhon Chai Si"
"19827200","19827455","TH","Thailand","Krung Thep","Bangkok"
"19827456","19827711","TH","Thailand","Nakhon Nayok","Ban Na"
"19827712","19827967","TH","Thailand","Samut Prakan","Samut Prakan"
"19827968","19828223","TH","Thailand","Trat","Trat"
"19828224","19828479","TH","Thailand","Krung Thep","Bangkok"
"19828480","19828735","TH","Thailand","Rayong","Ban Chang"
"19828736","19832831","TH","Thailand","Krung Thep","Bangkok"
"19832832","19833087","TH","Thailand","Samut Prakan","Bang Bo"
"19833088","19833343","TH","Thailand","Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya"
"19833344","19833599","TH","Thailand","Krung Thep","Bangkok"
"19833600","19833855","TH","Thailand","Nonthaburi","Pak Kret"
"19833856","19834367","TH","Thailand","Krung Thep","Bangkok"
"19834368","19834623","TH","Thailand","Nonthaburi","Pak Kret"
"19834624","19834879","TH","Thailand","Krung Thep","Bangkok"
"19834880","19835135","TH","Thailand","Songkhla","Songkhla"
"19835136","19835391","TH","Thailand","Krung Thep","Don Mueang"
"19835392","19836671","TH","Thailand","Krung Thep","Bangkok"
"19836672","19836927","TH","Thailand","Krung Thep","Ratchathewi"
"19836928","19841279","TH","Thailand","Krung Thep","Bangkok"
"19841280","19841535","TH","Thailand","Krung Thep","Watthana"
"19841536","19841791","TH","Thailand","Krung Thep","Bangkok"
"19841792","19842047","TH","Thailand","Krung Thep","Don Mueang"
"19842048","19842559","TH","Thailand","Chiang Mai","Chiang Mai"
"19842560","19842815","TH","Thailand","Krung Thep","Bang Na"
"19842816","19843071","TH","Thailand","Krung Thep","Lak Si"
"19843072","19843327","TH","Thailand","Krung Thep","Bangkok"
"19843328","19843583","TH","Thailand","Maha Sarakham","Maha Sarakham"
"19843584","19843839","TH","Thailand","Nakhon Pathom","Nakhon Pathom"
"19843840","19844095","TH","Thailand","Uthai Thani","Uthai Thani"
"19844096","19844351","TH","Thailand","Pathum Thani","Sam Khok"
"19844352","19844607","TH","Thailand","Chiang Rai","Mae Chan"
"19844608","19845119","TH","Thailand","Krung Thep","Bangkok"
"19845120","19845375","TH","Thailand","Chon Buri","Chon Buri"
"19845376","19849471","TH","Thailand","Krung Thep","Bangkok"
"19849472","19849727","TH","Thailand","Uthai Thani","Uthai Thani"
"19849728","19849983","TH","Thailand","Krung Thep","Bangkok"
"19849984","19850239","TH","Thailand","Krung Thep","Bang Khun Thian"
"19850240","19850751","TH","Thailand","Krung Thep","Bangkok"
"19850752","19851007","TH","Thailand","Krung Thep","Ratchathewi"
"19851008","19851263","TH","Thailand","Krung Thep","Bang Khun Thian"
"19851264","19852287","TH","Thailand","Krung Thep","Bangkok"
"19852288","19852543","TH","Thailand","Chon Buri","Phan Thong"
"19852544","19857407","TH","Thailand","Krung Thep","Bangkok"
"19857408","19857663","TH","Thailand","Ratchaburi","Ban Kha"
"19857664","19857919","TH","Thailand","Krung Thep","Bang Khun Thian"
"19857920","19858175","TH","Thailand","Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya"
"19858176","19858431","TH","Thailand","Chon Buri","Phatthaya"
"19858432","19858687","TH","Thailand","Ubon Ratchathani","Ubon Ratchathani"
"19858688","19858943","TH","Thailand","Krung Thep","Bangkok"
"19858944","19859199","TH","Thailand","Krung Thep","Bang Rak"
"19859200","19859455","TH","Thailand","Krung Thep","Taling Chan"
"19859456","19859711","TH","Thailand","Krung Thep","Khlong Toei"
"19859712","19859967","TH","Thailand","Saraburi","Saraburi"
"19859968","19860223","TH","Thailand","Phra Nakhon Si Ayutthaya","Ban Bang Kadi Pathum Thani"
"19860224","19860479","TH","Thailand","Krung Thep","Phra Khanong"
"19860480","19862271","TH","Thailand","Krung Thep","Bangkok"
"19862272","19862527","TH","Thailand","Krung Thep","Saphan Sung"
"19862528","19865599","TH","Thailand","Krung Thep","Bangkok"
"19865600","19866111","TH","Thailand","Krung Thep","Bang Khun Thian"
"19866112","19866367","TH","Thailand","Nonthaburi","Bang Kruai"
"19866368","19866623","TH","Thailand","Krung Thep","Thung Khru"
"19866624","19866879","TH","Thailand","Krung Thep","Bangkok"
"19866880","19867135","TH","Thailand","Chon Buri","Chon Buri"
"19867136","19867391","TH","Thailand","Krung Thep","Bangkok"
"19867392","19867647","TH","Thailand","Ubon Ratchathani","Ubon Ratchathani"
"19867648","19867903","TH","Thailand","Krung Thep","Bangkok Noi"
"19867904","19868415","TH","Thailand","Krung Thep","Bangkok"
"19868416","19868671","TH","Thailand","Chiang Mai","Chiang Mai"
"19868672","19874559","TH","Thailand","Krung Thep","Bangkok"
"19874560","19874815","TH","Thailand","Uttaradit","Uttaradit"
"19874816","19875071","TH","Thailand","Krung Thep","Bangkok"
"19875072","19875327","TH","Thailand","Ubon Ratchathani","Ubon Ratchathani"
"19875328","19875583","TH","Thailand","Krung Thep","Bang Khun Thian"
"19875584","19875839","TH","Thailand","Krung Thep","Bangkok"
"19875840","19876095","TH","Thailand","Phuket","Wichit"
"19876096","19876351","TH","Thailand","Krung Thep","Phaya Thai"
"19876352","19876607","TH","Thailand","Phuket","Rawai"
"19876608","19877887","TH","Thailand","Krung Thep","Bangkok"
"19877888","19878143","TH","Thailand","Samut Prakan","Phra Pradaeng"
"19878144","19878399","TH","Thailand","Krung Thep","Bangkok"
"19878400","19878655","TH","Thailand","Pathum Thani","Khlong Luang"
"19878656","19882239","TH","Thailand","Krung Thep","Bangkok"
"19882240","19882495","TH","Thailand","Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya"
"19882496","19882751","TH","Thailand","Krung Thep","Phaya Thai"
"19882752","19883007","TH","Thailand","Krung Thep","Bangkok"
"19883008","19883263","TH","Thailand","Chon Buri","Laem Chabang"
"19883264","19883519","TH","Thailand","Krung Thep","Bangkok"
"19883520","19883775","TH","Thailand","Krung Thep","Ratchathewi"
"19883776","19884031","TH","Thailand","Krung Thep","Bangkok"
"19884032","19884287","TH","Thailand","Krung Thep","Bang Khun Thian"
"19884288","19884543","TH","Thailand","Nakhon Nayok","Ban Na"
"19884544","19884799","TH","Thailand","Krung Thep","Bangkok"
"19884800","19885055","TH","Thailand","Krung Thep","Bang Rak"
"19885056","19890175","TH","Thailand","Krung Thep","Bangkok"
"19890176","19890431","TH","Thailand","Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya"
"19890432","19890687","TH","Thailand","Chiang Mai","Fang"
"19890688","19890943","TH","Thailand","Krung Thep","Chatuchak"
"19890944","19891455","TH","Thailand","Krung Thep","Bangkok"
"19891456","19891711","TH","Thailand","Samut Prakan","Bang Bo"
"19891712","19891967","TH","Thailand","Phra Nakhon Si Ayutthaya","Phra Nakhon Si Ayutthaya"
"19891968","19892223","TH","Thailand","Krung Thep","Bangkok"
"19892224","19892479","TH","Thailand","Krung Thep","Bang Kapi"
"19892480","19892735","TH","Thailand","Samut Prakan","Bang Bo"
"19892736","19892991","TH","Thailand","Krung Thep","Bang Na"
"19892992","19894271","TH","Thailand","Krung Thep","Bangkok"
"19894272","19894527","TH","Thailand","Sa Kaeo","Aranyaprathet"
"19894528","19895039","TH","Thailand","Krung Thep","Bangkok"
"19895040","19895295","TH","Thailand","Samut Prakan","Bang Sao Thong"
"19895296","19898367","TH","Thailand","Krung Thep","Bangkok"
"19898368","19898623","TH","Thailand","Krung Thep","Ratchathewi"
"19898624","19898879","TH","Thailand","Krung Thep","Bangkok"
"19898880","19899135","TH","Thailand","Chon Buri","Phatthaya"
"19899136","19899391","TH","Thailand","Nakhon Ratchasima","Nakhon Ratchasima"
"19899392","19899647","TH","Thailand","Krung Thep","Lak Si"
"19899648","19899903","TH","Thailand","Krung Thep","Bang Rak"
"19899904","19900415","TH","Thailand","Krung Thep","Bangkok"
"19900416","19900671","TH","Thailand","Khon Kaen","Chum Phae"
"19900672","19906559","TH","Thailand","Krung Thep","Bangkok"
"19906560","19906815","TH","Thailand","Krung Thep","Huai Khwang"
"19906816","19907071","TH","Thailand","Krung Thep","Bang Rak"
"19907072","19907327","TH","Thailand","Chiang Mai","Chiang Mai"
"19907328","19907583","TH","Thailand","Nonthaburi","Pak Kret"
"19907584","19907839","TH","Thailand","Krung Thep","Bangkok"
"19907840","19908095","TH","Thailand","Krung Thep","Chatuchak"
"19908096","19908351","TH","Thailand","Krung Thep","Pom Prap Sattru Phai"
"19908352","19908607","TH","Thailand","Krung Thep","Bangkok"
"19908608","19908863","TH","Thailand","Suphan Buri","U Thong"
"19908864","19909119","TH","Thailand","Saraburi","Muak Lek"
"19909120","19909375","TH","Thailand","Chiang Mai","Chiang Mai"
"19909376","19910911","TH","Thailand","Krung Thep","Bangkok"
"19910912","19911167","TH","Thailand","Chon Buri","Phan Thong"
"19911168","19914751","TH","Thailand","Krung Thep","Bangkok"
"19914752","19915007","TH","Thailand","Khon Kaen","Ban Fang"
"19915008","19915775","TH","Thailand","Krung Thep","Bangkok"
"19915776","19916031","TH","Thailand","Krung Thep","Huai Khwang"
"19916032","19916287","TH","Thailand","Krung Thep","Bang Khun Thian"
"19916288","19916543","TH","Thailand","Krung Thep","Bang Rak"
"19916544","19916799","TH","Thailand","Prachin Buri","Si Maha Phot"
"19916800","19917055","TH","Thailand","Rayong","Ban Chang"
"19917056","19917311","TH","Thailand","Rayong","Rayong"
"19917312","19917567","TH","Thailand","Samut Prakan","Ban Bang Bo (1)"
"19917568","19917823","TH","Thailand","Sa Kaeo","Wang Nam Yen"
"19917824","19922943","TH","Thailand","Krung Thep","Bangkok"
"19922944","20054015","CN","China","Guizhou","Guiyang"
"20054016","20119551","CN","China","Ningxia","Yinchuan"
"20119552","20119807","CN","China","Guangdong","Nanjing"
"20119808","20120063","CN","China","Beijing","Beijing"
"20120064","20120575","CN","China","Guangdong","Nanjing"
"20120576","20121087","CN","China","Beijing","Beijing"
"20121088","20127743","CN","China","Guangdong","Nanjing"
"20127744","20133887","CN","China","Jiangsu","Changzhou"
"20133888","20148223","CN","China","Guangdong","Nanjing"
"20148224","20150271","CN","China","Anhui","Chuzhou"
"20150272","20152319","CN","China","Anhui","Hefei"
"20152320","20156415","CN","China","Guangdong","Nanjing"
"20156416","20160511","CN","China","Sichuan","Jin'an"
"20160512","20162559","CN","China","Shandong","Weifang"
"20162560","20162815","CN","China","Shandong","Dezhou"
"20162816","20168703","CN","China","Sichuan","Dezhou"
"20168704","20174079","CN","China","Sichuan","Jin'an"
"20174080","20174335","CN","China","Shandong","Jinan"
"20174336","20178175","CN","China","Sichuan","Jin'an"
"20178176","20178431","CN","China","Shandong","Jinan"
"20178432","20185087","CN","China","Sichuan","Jin'an"
"20185088","20185343","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20185344","20185599","VN","Viet Nam","Dak Lak","Ha Noi"
"20185600","20185855","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20185856","20186111","VN","Viet Nam","Dak Lak","Ha Noi"
"20186112","20186367","VN","Viet Nam","Lam Dong","Da Lat"
"20186368","20189951","VN","Viet Nam","Dak Lak","Ha Noi"
"20189952","20190207","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20190208","20190463","VN","Viet Nam","Dak Lak","Ha Noi"
"20190464","20190975","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20190976","20191487","VN","Viet Nam","Dak Lak","Ha Noi"
"20191488","20191743","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20191744","20191999","VN","Viet Nam","Dak Lak","Ha Noi"
"20192000","20193023","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20193024","20193279","VN","Viet Nam","Dak Lak","Ha Noi"
"20193280","20195071","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20195072","20195583","VN","Viet Nam","Dak Lak","Ha Noi"
"20195584","20195839","VN","Viet Nam","Da Nang","Turan"
"20195840","20196351","VN","Viet Nam","Dak Lak","Ha Noi"
"20196352","20196607","VN","Viet Nam","Da Nang","Turan"
"20196608","20197119","VN","Viet Nam","Dak Lak","Ha Noi"
"20197120","20197375","VN","Viet Nam","Da Nang","Turan"
"20197376","20199167","VN","Viet Nam","Dak Lak","Ha Noi"
"20199168","20199423","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20199424","20199679","VN","Viet Nam","Can Tho","Can Tho"
"20199680","20199935","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20199936","20200191","VN","Viet Nam","Dong Thap","Cao Lanh"
"20200192","20200447","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20200448","20201471","VN","Viet Nam","Dak Lak","Ha Noi"
"20201472","20201727","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20201728","20202495","VN","Viet Nam","Dak Lak","Ha Noi"
"20202496","20203519","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20203520","20203775","VN","Viet Nam","Dak Lak","Ha Noi"
"20203776","20204031","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20204032","20204543","VN","Viet Nam","Dak Lak","Ha Noi"
"20204544","20205567","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20205568","20207871","VN","Viet Nam","Dak Lak","Ha Noi"
"20207872","20209151","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20209152","20209407","VN","Viet Nam","Dong Nai","Vung Tau"
"20209408","20211711","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20211712","20211967","VN","Viet Nam","Dak Lak","Ha Noi"
"20211968","20212223","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20212224","20212991","VN","Viet Nam","Dak Lak","Ha Noi"
"20212992","20213247","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20213248","20213503","VN","Viet Nam","Dak Lak","Ha Noi"
"20213504","20213759","VN","Viet Nam","Can Tho","Can Tho"
"20213760","20214015","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20214016","20214527","VN","Viet Nam","Dak Lak","Ha Noi"
"20214528","20214783","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20214784","20215295","VN","Viet Nam","Dak Lak","Ha Noi"
"20215296","20215551","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20215552","20215807","VN","Viet Nam","Dong Thap","Quy Nhon"
"20215808","20216063","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20216064","20216319","VN","Viet Nam","Dak Lak","Ha Noi"
"20216320","20216575","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20216576","20217087","VN","Viet Nam","Dak Lak","Ha Noi"
"20217088","20217343","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20217344","20217855","VN","Viet Nam","Dak Lak","Ha Noi"
"20217856","20218367","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20218368","20218623","VN","Viet Nam","Dong Nai","Vung Tau"
"20218624","20220159","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20220160","20220671","VN","Viet Nam","Dak Lak","Ha Noi"
"20220672","20221695","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20221696","20221951","VN","Viet Nam","An Giang","Long Xuyen"
"20221952","20222207","VN","Viet Nam","Ba Ria-Vung Tau","Hoa Binh"
"20222208","20223487","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20223488","20223999","VN","Viet Nam","Dak Lak","Ha Noi"
"20224000","20224255","VN","Viet Nam","Tien Giang","My Tho"
"20224256","20227327","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20227328","20228095","VN","Viet Nam","Dak Lak","Ha Noi"
"20228096","20228607","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20228608","20229631","VN","Viet Nam","Dak Lak","Ha Noi"
"20229632","20230143","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20230144","20230399","VN","Viet Nam","Dak Lak","Ha Noi"
"20230400","20231679","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20231680","20231935","VN","Viet Nam","Dak Lak","Ha Noi"
"20231936","20233471","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20233472","20233983","VN","Viet Nam","Dak Lak","Ha Noi"
"20233984","20234495","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20234496","20234751","VN","Viet Nam","Dak Lak","Ha Noi"
"20234752","20235007","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20235008","20235263","VN","Viet Nam","Dak Lak","Ha Noi"
"20235264","20236543","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20236544","20237567","VN","Viet Nam","Dak Lak","Ha Noi"
"20237568","20237823","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20237824","20238079","VN","Viet Nam","Dong Nai","Vung Tau"
"20238080","20239871","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20239872","20240127","VN","Viet Nam","Dak Lak","Ha Noi"
"20240128","20240639","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20240640","20241151","VN","Viet Nam","Dak Lak","Ha Noi"
"20241152","20241919","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20241920","20242431","VN","Viet Nam","Dak Lak","Ha Noi"
"20242432","20245503","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20245504","20245759","VN","Viet Nam","Dak Lak","Ha Noi"
"20245760","20249599","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20249600","20250111","VN","Viet Nam","Dak Lak","Ha Noi"
"20250112","20251647","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20251648","20251903","VN","Viet Nam","Dak Lak","Ha Noi"
"20251904","20252159","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
"20252160","20252415","VN","Viet Nam","Dak Lak","Ha Noi"
"20252416","20257023","VN","Viet Nam","Ho Chi Minh","Thanh pho Ho Chi Minh"
